Id,PostTypeId,Score,AcceptedAnswerId
3053,2,4,NULL
3054,2,18,NULL
3055,2,5,NULL
3056,2,2,NULL
3057,1,6,3062
3058,1,615,3140
3059,2,4,NULL
3060,2,1,NULL
3061,1,429,3071
3062,2,13,NULL
3064,2,-23,NULL
3066,2,2,NULL
3067,1,10,NULL
3068,2,2,NULL
3071,2,573,NULL
3072,2,2,NULL
3073,2,1,NULL
3074,2,2,NULL
3075,1,2,3084
3078,2,6,NULL
3079,2,3,NULL
3082,2,34,NULL
3084,2,2,NULL
3088,1,327,NULL
3090,2,2,NULL
3091,2,2,NULL
3092,2,4,NULL
3093,2,47,NULL
3095,2,2,NULL
3097,2,0,NULL
3099,2,2,NULL
3100,2,8,NULL
3105,2,31,NULL
3106,1,5,3119
3107,2,2,NULL
3108,2,242,NULL
3109,2,15,NULL
3111,2,0,NULL
3112,1,14,3134
3115,2,4,NULL
3117,2,120,NULL
3119,2,3,NULL
3120,2,2,NULL
3121,1,-1,3127
3122,2,2,NULL
3125,2,0,NULL
3126,2,0,NULL
3127,2,1,NULL
3128,2,0,NULL
3129,2,0,NULL
3130,2,23,NULL
3134,2,22,NULL
3135,2,1,NULL
3136,1,7,3139
3139,2,10,NULL
3140,2,468,NULL
3143,1,6,880219
3144,1,11,3146
3145,2,5,NULL
3146,2,7,NULL
3147,1,25,15075
3149,2,3,NULL
3150,1,62,35963
3151,2,5,NULL
3152,2,2,NULL
3154,2,14,NULL
3155,2,3,NULL
3157,1,9,4449
3158,2,2,NULL
3159,2,1,NULL
3161,2,1,NULL
3162,2,1,NULL
3163,1,12,10030
3164,1,39,3218
3178,2,2,NULL
3180,1,26,3188
3185,2,2,NULL
3188,2,34,NULL
3194,2,0,NULL
3196,1,8,3197
3197,2,31,NULL
3198,2,42,NULL
3200,2,3,NULL
3203,2,2,NULL
3204,2,3,NULL
3205,2,9,NULL
3207,2,1,NULL
3211,2,1,NULL
3213,1,31,3267
3215,2,2,NULL
3216,2,4,NULL
3217,2,23,NULL
3218,2,31,NULL
3220,2,13,NULL
3221,2,3,NULL
3224,1,24,3225
3225,2,13,NULL
3228,2,4,NULL
3230,1,12,10141
3231,1,13,842632
3233,2,7,NULL
3234,1,5,14496
3240,2,0,NULL
3241,2,1,NULL
3243,2,2,NULL
3245,2,7,NULL
3248,1,2,3252
3249,2,3,NULL
3252,2,3,NULL
3255,1,447,4852666
3260,1,34,3288
3261,2,17,NULL
3267,2,44,NULL
3271,2,1,NULL
3272,1,3,5101
3273,2,2,NULL
3274,2,14,NULL
3275,2,0,NULL
3280,2,3,NULL
3281,1,9,4270
3282,2,0,NULL
3284,1,96,3294
3285,2,7,NULL
3288,2,7,NULL
3289,2,0,NULL
3290,2,1,NULL
3291,2,32,NULL
3292,2,7,NULL
3294,2,105,NULL
3297,2,2,NULL
3299,2,1,NULL
3300,2,0,NULL
3306,2,2,NULL
3308,2,1,NULL
3309,2,3,NULL
3310,2,0,NULL
3313,2,0,NULL
3314,2,1,NULL
3315,1,7,3316
3316,2,10,NULL
3318,2,1,NULL
3319,1,43,3321
3320,2,12,NULL
3321,2,77,NULL
3323,2,1,NULL
3329,2,8,NULL
3345,2,3,NULL
3359,2,5,NULL
3360,2,77,NULL
3361,2,9,NULL
3362,1,42,13130
3368,2,160,NULL
3369,2,1,NULL
3370,2,5,NULL
3371,2,15,NULL
3372,2,4,NULL
3374,1,1,3383
3375,2,1,NULL
3383,2,2,NULL
3385,1,21,10747
3388,2,2,NULL
3390,2,21,NULL
3398,2,2,NULL
3400,1,19,NULL
3404,1,20,3409
3405,2,2,NULL
3406,2,4,NULL
3408,1,11,166705
3409,2,17,NULL
3413,2,0,NULL
3421,2,0,NULL
3422,2,3,NULL
3423,2,2,NULL
3425,2,1,NULL
3427,2,7,NULL
3428,2,2,NULL
3432,1,139,3466
3437,1,12,20612
3439,2,3,NULL
3440,2,1,NULL
3441,2,5,NULL
3443,2,3,NULL
3444,2,-1,NULL
3445,2,2,NULL
3448,1,14,3492
3449,2,-4,NULL
3451,2,0,NULL
3452,1,192,NULL
3453,2,0,NULL
3454,2,5,NULL
3455,2,8,NULL
3457,2,0,NULL
3460,2,1,NULL
3461,2,0,NULL
3462,2,0,NULL
3464,2,2,NULL
3465,2,0,NULL
3466,2,237,NULL
3468,2,1,NULL
3470,1,8,3473
3471,2,0,NULL
3473,2,5,NULL
3475,2,0,NULL
3476,2,3,NULL
3478,2,0,NULL
3479,2,1,NULL
3482,2,4,NULL
3485,2,2,NULL
3486,1,1,3827
3492,2,16,NULL
3502,2,1,NULL
3510,1,12,3511
3511,2,20,NULL
3512,1,5,3552
3513,2,0,NULL
3514,2,0,NULL
3515,2,8,NULL
3517,2,1,NULL
3518,2,5,NULL
3519,2,1,NULL
3521,2,5,NULL
3522,2,1,NULL
3523,2,12,NULL
3525,2,4,NULL
3526,2,9,NULL
3527,2,1,NULL
3530,1,23,3543
3531,2,5,NULL
3533,2,1,NULL
3535,2,-5,NULL
3538,2,0,NULL
3539,2,1,NULL
3543,2,29,NULL
3544,1,4,3561
3546,2,103,NULL
3548,2,0,NULL
3549,2,0,NULL
3550,2,1,NULL
3552,2,3,NULL
3555,2,1,NULL
3557,2,0,NULL
3560,2,2,NULL
3561,2,5,NULL
3565,2,0,NULL
3567,1,3,3578
3570,2,1,NULL
3571,2,3,NULL
3574,2,0,NULL
3575,2,0,NULL
3576,2,48,NULL
3578,2,5,NULL
3579,2,0,NULL
3580,2,1,NULL
3581,2,18,NULL
3583,2,1,NULL
3585,1,66,3601
3586,2,156,NULL
3588,2,1,NULL
3589,1,10,3609
3590,2,1,NULL
3593,2,0,NULL
3594,1,3,4825
3600,2,2,NULL
3601,2,84,NULL
3603,2,7,NULL
3607,1,11,370131
3609,2,5,NULL
3610,2,10,NULL
3611,1,5,3618
3613,2,0,NULL
3615,1,4,NULL
3616,2,5,NULL
3617,2,0,NULL
3618,2,4,NULL
3624,2,0,NULL
3625,1,0,102129
3637,2,3,NULL
3651,2,7,NULL
3654,1,13,3655
3655,2,7,NULL
3656,2,1,NULL
3659,2,0,NULL
3660,2,2,NULL
3662,2,0,NULL
3664,2,2,NULL
3666,1,5,NULL
3667,1,14,29213
3668,2,0,NULL
3673,2,2,NULL
3682,1,3,155901
3683,2,4,NULL
3691,2,1,NULL
3699,2,25,NULL
3713,1,84,3777
3718,2,3,NULL
3725,1,9,3776
3726,2,8,NULL
3738,2,0,NULL
3739,1,4,NULL
3741,2,1,NULL
3742,2,0,NULL
3748,1,415,NULL
3750,2,1,NULL
3751,2,351,NULL
3752,2,13,NULL
3753,2,1,NULL
3755,2,1,NULL
3756,2,14,NULL
3757,1,3,3762
3762,2,6,NULL
3764,2,3,NULL
3765,2,11,NULL
3772,2,35,NULL
3775,2,0,NULL
3776,2,9,NULL
3777,2,62,NULL
3779,2,1,NULL
3780,2,39,NULL
3781,1,14,3782
3782,2,16,NULL
3784,2,3,NULL
3785,2,0,NULL
3786,2,2,NULL
3790,1,2,3833
3793,1,106,1704579
3794,2,0,NULL
3795,2,2,NULL
3798,1,9,NULL
3799,2,2,NULL
3800,2,2,NULL
3801,1,5,3824
3802,1,4,3874
3804,2,0,NULL
3805,2,1,NULL
3806,2,1,NULL
3807,2,1,NULL
3809,1,6,3812
3810,2,7,NULL
3811,2,3,NULL
3812,2,4,NULL
3818,2,17,NULL
3823,1,22,3848
3824,2,14,NULL
3825,2,3,NULL
3827,2,2,NULL
3829,2,2,NULL
3831,1,6,3855
3833,2,1,NULL
3836,2,27,NULL
3839,1,8,3860
3845,2,1,NULL
3848,2,15,NULL
3852,2,2,NULL
3853,2,0,NULL
3854,2,4,NULL
3855,2,5,NULL
3856,1,2,3880
3859,1,13,3865
3860,2,9,NULL
3861,2,3,NULL
3862,2,5,NULL
3864,2,5,NULL
3865,2,15,NULL
3867,1,4,3941
3868,1,10,3958
3869,2,19,NULL
3871,2,3,NULL
3872,2,13,NULL
3873,2,1,NULL
3874,2,3,NULL
3876,2,0,NULL
3878,2,1,NULL
3880,2,0,NULL
3881,1,238,3886
3885,2,2,NULL
3886,2,133,NULL
3889,2,3,NULL
3890,2,6,NULL
3893,2,1,NULL
3894,1,3,3897
3895,2,6,NULL
3896,2,7,NULL
3897,2,6,NULL
3898,2,5,NULL
3899,2,0,NULL
3902,2,1,NULL
3903,1,9,3911
3909,2,1,NULL
3911,2,5,NULL
3913,2,6,NULL
3915,2,1,NULL
3916,2,1,NULL
3917,2,1,NULL
3919,2,1,NULL
3922,2,2,NULL
3925,2,4,NULL
3927,1,374,100490
3929,2,56,NULL
3931,2,2,NULL
3932,2,9,NULL
3934,2,12,NULL
3935,2,25,NULL
3936,2,0,NULL
3937,2,1,NULL
3939,2,1,NULL
3941,2,4,NULL
3942,1,2,4238
3943,2,3,NULL
3945,2,1,NULL
3946,2,1,NULL
3958,2,5,NULL
3965,2,5,NULL
3974,2,0,NULL
3975,1,1,5907
3976,1,9,NULL
3978,1,3,3998
3979,2,1,NULL
3981,2,0,NULL
3984,1,9,418605
3989,2,3,NULL
3996,1,2,4043
3998,2,6,NULL
4004,1,24,NULL
4008,2,3,NULL
4025,2,3,NULL
4026,2,5,NULL
4034,1,50,4346
4035,2,-1,NULL
4037,2,45,NULL
4038,2,3,NULL
4039,2,0,NULL
4043,2,3,NULL
4044,2,0,NULL
4046,1,9,4902
4051,1,34,4192
4052,1,6,4139
4056,2,22,NULL
4060,2,0,NULL
4062,1,2,4222
4064,2,1,NULL
4068,2,2,NULL
4071,2,6,NULL
4072,1,4,13738
4073,2,0,NULL
4074,2,1,NULL
4076,2,5,NULL
4078,2,6,NULL
4080,1,74,79845
4087,2,34,NULL
4088,2,3,NULL
4089,2,5,NULL
4092,2,2,NULL
4096,2,1,NULL
4098,2,0,NULL
4099,2,2,NULL
4102,2,0,NULL
4104,2,0,NULL
4106,2,5,NULL
4110,1,3,4126
4117,2,0,NULL
4119,2,2,NULL
4124,2,2,NULL
4125,2,0,NULL
4126,2,2,NULL
4128,2,0,NULL
4129,2,2,NULL
4138,1,7,4140
4139,2,13,NULL
4140,2,16,NULL
4144,2,4,NULL
4147,2,1,NULL
4149,1,30,154588
4151,1,3,NULL
4153,2,3,NULL
4155,2,1,NULL
4157,1,12,4220
4162,2,4,NULL
4164,1,9,4209
4166,2,1,NULL
4168,1,16,4577
4170,1,5,4204
4171,2,2,NULL
4172,2,13,NULL
4175,2,1,NULL
4177,2,1,NULL
4178,2,0,NULL
4180,2,0,NULL
4185,2,0,NULL
4187,2,4,NULL
4188,2,1,NULL
4189,2,2,NULL
4192,2,18,NULL
4197,2,3,NULL
4204,2,4,NULL
4206,2,0,NULL
4207,2,1,NULL
4208,1,40,4332
4209,2,0,NULL
4214,2,2,NULL
4216,2,1,NULL
4217,2,1,NULL
4219,1,67,4228
4220,2,7,NULL
4221,1,19,NULL
4222,2,1,NULL
4225,1,7,4281
4226,2,0,NULL
4227,1,70,4735712
4228,2,43,NULL
4230,1,25,4244
4231,2,1,NULL
4232,2,0,NULL
4233,2,2,NULL
4234,1,1,4260
4238,2,3,NULL
4242,1,30,4247
4243,2,5,NULL
4244,2,30,NULL
4246,1,4,4271
4247,2,36,NULL
4249,2,2,NULL
4250,2,1,NULL
4252,2,4,NULL
4255,2,1,NULL
4256,2,24,NULL
4258,2,4,NULL
4260,2,6,NULL
4262,2,2,NULL
4263,2,3,NULL
4269,1,56,NULL
4270,2,10,NULL
4271,2,3,NULL
4277,2,3,NULL
4279,2,0,NULL
4281,2,6,NULL
4284,2,2,NULL
4285,2,7,NULL
4287,1,5,4304
4289,2,1,NULL
4290,2,2,NULL
4299,2,2,NULL
4300,2,0,NULL
4301,2,0,NULL
4302,2,4,NULL
4303,1,30,4310
4304,2,12,NULL
4305,1,5,NULL
4306,1,23,4311
4307,2,4,NULL
4308,2,3,NULL
4309,2,0,NULL
4310,2,19,NULL
4311,2,20,NULL
4312,2,2,NULL
4313,2,0,NULL
4314,1,33,4322
4315,2,3,NULL
4316,2,3,NULL
4317,2,4,NULL
4318,2,10,NULL
4319,2,1,NULL
4320,1,3,NULL
4322,2,28,NULL
4326,2,2,NULL
4327,2,1,NULL
4329,2,12,NULL
4331,2,3,NULL
4332,2,39,NULL
4334,2,1,NULL
4335,1,10,13097
4343,2,3,NULL
4344,2,2,NULL
4346,2,36,NULL
4347,1,21,4597
4348,2,4,NULL
4354,2,2,NULL
4363,1,26,4386
4364,2,0,NULL
4369,1,59,4385
4370,2,2,NULL
4371,1,71,4376
4374,2,0,NULL
4376,2,97,NULL
4378,2,5,NULL
4381,2,0,NULL
4383,2,6,NULL
4384,2,6,NULL
4385,2,98,NULL
4386,2,29,NULL
4387,1,14,4389
4388,2,5,NULL
4389,2,14,NULL
4390,2,5,NULL
4391,2,1,NULL
4392,1,20,7856
4393,1,55,4401
4394,2,43,NULL
4395,2,3,NULL
4397,2,1,NULL
4398,2,0,NULL
4399,2,3,NULL
4400,2,0,NULL
4401,2,60,NULL
4402,2,0,NULL
4403,2,25,NULL
4404,2,0,NULL
4408,2,28,NULL
4410,2,-2,NULL
4411,2,0,NULL
4413,2,16,NULL
4415,2,32,NULL
4416,1,1,4427
4418,1,145,4431
4420,2,4,NULL
4421,2,2,NULL
4422,2,3,NULL
4425,2,5,NULL
4426,2,0,NULL
4427,2,1,NULL
4428,2,1,NULL
4429,2,3,NULL
4430,1,35,12585
4431,2,139,NULL
4432,1,13,4441
4433,1,14,4439
4434,1,11,4443
4437,2,3,NULL
4438,2,0,NULL
4439,2,37,NULL
4441,2,16,NULL
4442,1,5,NULL
4443,2,12,NULL
4444,2,4,NULL
4446,2,8,NULL
4449,2,4,NULL
4455,2,4,NULL
4458,1,11,7070
4460,2,0,NULL
4461,2,1,NULL
4462,2,1,NULL
4472,2,0,NULL
4477,2,1,NULL
4491,2,2,NULL
4492,2,3,NULL
4493,2,2,NULL
4498,2,2,NULL
4502,2,3,NULL
4503,2,1,NULL
4505,2,0,NULL
4506,1,8,4527
4508,1,7,38383
4509,2,3,NULL
4511,1,12,NULL
4515,2,16,NULL
4518,2,0,NULL
4519,1,1,4691
4521,2,16,NULL
4527,2,8,NULL
4529,1,18,4547
4533,1,13,4540
4535,2,1,NULL
4539,2,2,NULL
4540,2,9,NULL
4541,1,1,106093
4544,1,4,6996
4545,1,30,4549
4546,2,0,NULL
4547,2,23,NULL
4549,2,16,NULL
4554,2,3,NULL
4556,1,2,4562
4559,2,7,NULL
4562,2,4,NULL
4563,2,6,NULL
4565,1,2,NULL
4566,2,0,NULL
4567,2,1,NULL
4572,2,7,NULL
4573,2,11,NULL
4574,2,0,NULL
4576,2,7,NULL
4577,2,31,NULL
4579,2,0,NULL
4582,1,10,NULL
4584,2,1,NULL
4586,2,1,NULL
4589,2,5,NULL
4590,2,1,NULL
4592,2,1,NULL
4593,2,0,NULL
4595,2,9,NULL
4597,2,42,NULL
4600,2,3,NULL
4601,2,2,NULL
4605,2,102,NULL
4610,1,9,4615
4611,2,4,NULL
4612,1,9,29283
4614,2,0,NULL
4615,2,17,NULL
4616,2,0,NULL
4617,1,7,4712
4618,2,2,NULL
4619,2,3,NULL
4622,1,32,4626
4623,2,4,NULL
4626,2,54,NULL
4627,1,5,4649
4629,1,44,4637
4630,1,3,478658
4631,2,4,NULL
4633,2,2,NULL
4634,2,14,NULL
4635,2,0,NULL
4636,2,14,NULL
4637,2,31,NULL
4638,1,4,4650
4639,2,1,NULL
4642,2,0,NULL
4646,2,2,NULL
4649,2,4,NULL
4650,2,3,NULL
4657,2,7,NULL
4659,2,0,NULL
4661,1,8,4777
4662,2,2,NULL
4663,2,0,NULL
4664,1,47,4672
4665,1,0,4687
4666,2,2,NULL
4668,2,0,NULL
4669,2,3,NULL
4670,1,13,NULL
4671,2,9,NULL
4672,2,34,NULL
4675,2,1,NULL
4677,1,4,5453
4678,2,1,NULL
4682,2,1,NULL
4683,2,1,NULL
4684,1,13,4706
4686,2,7,NULL
4687,2,3,NULL
4689,1,183,4704
4691,2,2,NULL
4692,2,1,NULL
4694,2,51,NULL
4695,2,15,NULL
4696,2,4,NULL
4697,2,23,NULL
4698,2,7,NULL
4700,2,3,NULL
4701,2,7,NULL
4702,2,2,NULL
4703,2,3,NULL
4704,2,197,NULL
4706,2,20,NULL
4707,2,11,NULL
4712,2,1,NULL
4716,2,28,NULL
4717,2,2,NULL
4724,1,75,4755
4725,2,32,NULL
4729,2,17,NULL
4730,2,3,NULL
4732,2,12,NULL
4733,2,2,NULL
4736,1,166,NULL
4738,1,62,4746
4744,2,3,NULL
4746,2,70,NULL
4752,1,5,97256
4753,2,18,NULL
4755,2,36,NULL
4768,2,0,NULL
4777,2,23,NULL
4782,1,10,70009
4785,1,3,NULL
4794,1,15,4919
4816,1,17,4821
4817,2,0,NULL
4821,2,16,NULL
4823,2,0,NULL
4824,1,13,4838
4825,2,1,NULL
4828,2,2,NULL
4829,2,0,NULL
4832,2,24,NULL
4833,2,6,NULL
4834,2,2,NULL
4838,2,6,NULL
4839,1,1,4877
4849,1,7,NULL
4850,1,11,5026
4852,2,0,NULL
4854,2,3,NULL
4860,1,4,17014
4869,2,1,NULL
4870,1,8,NULL
4877,2,2,NULL
4880,1,16,NULL
4883,2,1,NULL
4884,1,5,13918
4885,2,3,NULL
4886,2,11,NULL
4888,2,3,NULL
4891,1,2,4908
4897,2,0,NULL
4902,2,13,NULL
4903,2,1,NULL
4908,2,3,NULL
4910,2,1,NULL
4911,1,16,5057
4913,1,24,4924
4915,2,3,NULL
4918,2,24,NULL
4919,2,12,NULL
4922,1,12,5091
4923,1,28,5156
4924,2,54,NULL
4929,2,2,NULL
4930,1,9,NULL
4931,2,14,NULL
4932,2,3,NULL
4934,2,2,NULL
4936,2,0,NULL
4937,2,13,NULL
4939,1,11,5098
4940,2,0,NULL
4941,1,3,4964
4942,1,3,4978
4949,1,16,4965
4950,2,-1,NULL
4954,1,4,4972
4956,2,0,NULL
4958,2,1,NULL
4959,2,0,NULL
4962,2,6,NULL
4963,2,5,NULL
4964,2,3,NULL
4965,2,21,NULL
4968,2,0,NULL
4972,2,7,NULL
4973,1,18,5103
4976,2,2,NULL
4978,2,11,NULL
4979,2,2,NULL
4982,2,0,NULL
4983,2,0,NULL
4986,1,2,4997
4988,2,0,NULL
4994,1,4,NULL
4995,1,0,NULL
4997,2,1,NULL
4999,2,1,NULL
5001,2,1,NULL
5002,1,1,NULL
5005,2,0,NULL
5008,2,1,NULL
5013,1,1,NULL
5014,2,3,NULL
5016,2,1,NULL
5017,1,3,5266
5019,2,9,NULL
5020,2,3,NULL
5022,2,1,NULL
5024,1,15,5041
5025,1,4,5031
5026,2,9,NULL
5027,1,1,5029
5028,2,3,NULL
5029,2,2,NULL
5030,2,2,NULL
5031,2,3,NULL
5032,2,-5,NULL
5035,2,0,NULL
5036,2,21,NULL
5037,2,1,NULL
5038,2,1,NULL
5041,2,14,NULL
5042,2,3,NULL
5048,2,8,NULL
5053,2,22,NULL
5057,2,10,NULL
5061,1,6,5070
5064,2,1,NULL
5066,2,1,NULL
5067,2,2,NULL
5070,2,6,NULL
5071,1,21,5262
5074,2,2,NULL
5075,1,0,5079
5076,2,0,NULL
5078,1,14,5108
5079,2,5,NULL
5080,2,0,NULL
5083,2,43,NULL
5084,1,0,5089
5087,1,12,1158483
5089,2,2,NULL
5090,2,1,NULL
5091,2,9,NULL
5092,2,0,NULL
5093,2,28,NULL
5095,2,1,NULL
5096,2,0,NULL
5097,2,0,NULL
5098,2,3,NULL
5101,2,1,NULL
5102,1,11,NULL
5103,2,17,NULL
5106,2,0,NULL
5107,2,4,NULL
5108,2,5,NULL
5110,2,1,NULL
5112,2,2,NULL
5117,2,16,NULL
5118,1,14,5160
5125,2,2,NULL
5126,2,35,NULL
5129,2,12,NULL
5132,2,8,NULL
5134,1,15,1198468
5136,1,3,5302
5142,1,2,NULL
5144,2,1,NULL
5148,2,0,NULL
5149,2,1,NULL
5151,2,1,NULL
5156,2,15,NULL
5160,2,13,NULL
5161,2,4,NULL
5162,2,-3,NULL
5164,2,1,NULL
5165,2,8,NULL
5168,2,5,NULL
5170,1,74,5270
5179,1,15,5219
5181,2,1,NULL
5184,2,15,NULL
5185,2,1,NULL
5187,2,-1,NULL
5188,1,2,5192
5189,2,9,NULL
5190,2,1,NULL
5192,2,3,NULL
5193,2,0,NULL
5194,1,7,5199
5199,2,5,NULL
5201,2,4,NULL
5204,2,41,NULL
5219,2,8,NULL
5222,1,15,5224
5223,1,679,6700
5224,2,15,NULL
5226,1,3,5293
5227,2,11,NULL
5232,2,10,NULL
5235,2,1,NULL
5242,1,4,5246
5245,2,1,NULL
5246,2,5,NULL
5248,2,-1,NULL
5250,2,3,NULL
5251,1,13,NULL
5253,2,2,NULL
5256,2,0,NULL
5257,2,0,NULL
5260,1,3,NULL
5262,2,7,NULL
5263,1,2,24472
5264,1,7,5273
5266,2,2,NULL
5269,1,10,5276
5270,2,35,NULL
5272,2,2,NULL
5273,2,7,NULL
5276,2,15,NULL
5277,2,0,NULL
5278,2,6,NULL
5279,2,2,NULL
5284,2,2,NULL
5292,2,4,NULL
5293,2,4,NULL
5295,2,4,NULL
5301,2,4,NULL
5302,2,1,NULL
5303,2,1,NULL
5307,1,3,5317
5308,2,1,NULL
5309,2,1,NULL
5310,2,20,NULL
5313,1,7,NULL
5316,2,1,NULL
5317,2,4,NULL
5319,2,6,NULL
5320,2,1,NULL
5321,2,10,NULL
5322,2,8,NULL
5323,1,16,NULL
5325,2,5,NULL
5326,1,7,108455
5328,1,18,5351
5329,1,4,5403
5330,2,0,NULL
5331,2,6,NULL
5332,2,15,NULL
5334,2,2,NULL
5335,2,0,NULL
5336,2,2,NULL
5337,2,0,NULL
5338,2,1,NULL
5339,2,4,NULL
5340,2,2,NULL
5341,2,6,NULL
5343,2,4,NULL
5345,2,8,NULL
5346,2,2,NULL
5347,2,0,NULL
5349,1,3,6192
5351,2,8,NULL
5352,2,3,NULL
5354,2,2,NULL
5355,2,0,NULL
5356,2,1,NULL
5357,2,1,NULL
5360,2,1,NULL
5368,2,0,NULL
5372,2,1,NULL
5374,1,6,5469
5376,2,2,NULL
5378,2,5,NULL
5382,2,0,NULL
5384,2,1,NULL
5392,2,0,NULL
5395,2,0,NULL
5396,1,2,5481
5397,1,2,5551
5400,2,1,NULL
5402,2,6,NULL
5403,2,9,NULL
5407,2,2,NULL
5412,2,7,NULL
5413,2,1,NULL
5415,1,10,73281
5417,2,9,NULL
5419,1,39,5430
5421,2,0,NULL
5423,2,6,NULL
5425,1,16,5441
5428,1,25,5439
5429,2,6,NULL
5430,2,13,NULL
5432,2,1,NULL
5435,2,11,NULL
5439,2,52,NULL
5440,2,1,NULL
5441,2,24,NULL
5443,2,0,NULL
5445,2,8,NULL
5448,2,14,NULL
5451,2,8,NULL
5453,2,8,NULL
5456,2,16,NULL
5459,1,3,19601
5460,1,3,5462
5462,2,9,NULL
5465,2,7,NULL
5469,2,11,NULL
5472,2,-1,NULL
5473,1,451,21778
5474,2,6,NULL
5475,2,1,NULL
5481,2,1,NULL
5482,1,20,5500
5488,2,0,NULL
5491,2,3,NULL
5492,2,0,NULL
5493,2,0,NULL
5494,1,1,12519
5497,2,0,NULL
5498,2,7,NULL
5500,2,24,NULL
5501,2,4,NULL
5503,2,0,NULL
5505,2,1,NULL
5506,2,0,NULL
5507,1,43,5524
5508,2,13,NULL
5509,1,0,81892
5510,2,3,NULL
5511,1,56,7794
5513,2,3,NULL
5519,2,1,NULL
5521,2,14,NULL
5524,2,52,NULL
5525,2,6,NULL
5526,1,8,5534
5527,1,13,5532
5528,2,1,NULL
5530,2,1,NULL
5532,2,14,NULL
5534,2,1,NULL
5535,2,7,NULL
5536,2,5,NULL
5538,2,0,NULL
5540,2,44,NULL
5543,2,2,NULL
5544,1,2,14474
5546,2,1,NULL
5551,2,2,NULL
5557,2,11,NULL
5572,2,0,NULL
5573,2,4,NULL
5585,2,1,NULL
5587,2,2,NULL
5588,2,1,NULL
5592,2,0,NULL
5596,2,2,NULL
5598,1,13,6100
5600,1,37,5607
5604,2,0,NULL
5605,1,2,NULL
5606,1,5,5752
5607,2,30,NULL
5608,2,7,NULL
5609,2,0,NULL
5611,1,11,5820
5614,2,2,NULL
5616,2,-1,NULL
5617,2,0,NULL
5618,1,0,5635
5619,1,2,5626
5621,2,3,NULL
5626,2,4,NULL
5628,1,19,30573
5629,1,132,14192
5632,2,1,NULL
5635,2,0,NULL
5637,2,2,NULL
5639,2,1,NULL
5640,2,0,NULL
5641,2,0,NULL
5645,2,1,NULL
5646,2,0,NULL
5649,1,33,5756
5654,2,3,NULL
5661,2,3,NULL
5665,2,1,NULL
5667,1,1,80353
5674,1,3,11544702
5679,2,2,NULL
5682,1,1,5693
5683,2,3,NULL
5684,2,0,NULL
5686,2,4,NULL
5687,2,1,NULL
5688,2,0,NULL
5690,1,2,5699
5693,2,2,NULL
5694,1,46,5695
5695,2,69,NULL
5696,2,0,NULL
5697,2,-16,NULL
5698,2,0,NULL
5699,2,4,NULL
5703,2,3,NULL
5704,1,4,NULL
5706,1,16,5709
5707,2,1,NULL
5708,2,6,NULL
5709,2,17,NULL
5712,2,15,NULL
5719,2,1,NULL
5720,2,0,NULL
5721,2,1,NULL
5722,2,1,NULL
5724,1,56,5823
5725,2,1,NULL
5726,2,22,NULL
5727,1,443,5754
5728,2,18,NULL
5733,2,1,NULL
5734,2,8,NULL
5735,2,0,NULL
5736,2,33,NULL
5739,2,6,NULL
5741,1,3,NULL
5743,1,13,5771
5744,2,0,NULL
5745,2,2,NULL
5746,2,1,NULL
5749,2,8,NULL
5750,2,2,NULL
5752,2,7,NULL
5754,2,605,NULL
5756,2,47,NULL
5759,1,46,5761
5761,2,91,NULL
5764,2,0,NULL
5770,2,3,NULL
5771,2,3,NULL
5772,2,7,NULL
5776,2,1,NULL
5782,2,1,NULL
5785,2,4,NULL
5786,2,11,NULL
5787,1,49,5788
5788,2,84,NULL
5790,2,4,NULL
5791,1,66,5837
5792,2,2,NULL
5794,1,4,5797
5797,2,7,NULL
5802,1,5,5812
5803,2,0,NULL
5804,2,0,NULL
5806,2,10,NULL
5807,2,2,NULL
5809,2,4,NULL
5810,2,2,NULL
5811,2,17,NULL
5812,2,2,NULL
5818,2,3,NULL
5819,2,0,NULL
5820,2,18,NULL
5821,1,104,5822
5822,2,161,NULL
5823,2,6,NULL
5824,2,0,NULL
5826,2,0,NULL
5830,2,1,NULL
5831,1,11,5878
5835,2,5,NULL
5837,2,63,NULL
5838,2,0,NULL
5840,2,1,NULL
5842,1,6,9200
5846,1,10,5848
5847,2,2,NULL
5848,2,22,NULL
5849,2,2,NULL
5850,2,1,NULL
5851,2,7,NULL
5852,2,0,NULL
5855,1,3,6687
5857,1,7,5860
5859,2,-1,NULL
5860,2,14,NULL
5861,2,-1,NULL
5862,2,1,NULL
5863,1,5,15966
5864,1,2,5870
5866,2,1,NULL
5867,2,3,NULL
5868,2,0,NULL
5869,2,0,NULL
5870,2,1,NULL
5871,2,2,NULL
5872,1,2,5887
5873,2,1,NULL
5874,1,4,NULL
5876,1,2,NULL
5878,2,3,NULL
5879,2,1,NULL
5880,1,5,5885
5883,2,2,NULL
5884,2,2,NULL
5885,2,7,NULL
5887,2,6,NULL
5888,2,1,NULL
5889,2,16,NULL
5892,1,2,5903
5894,1,12,5906
5898,2,2,NULL
5899,2,1,NULL
5900,2,3,NULL
5901,2,0,NULL
5902,2,0,NULL
5903,2,2,NULL
5904,2,1,NULL
5906,2,3,NULL
5907,2,3,NULL
5908,1,3,5914
5909,1,17,5985
5912,2,0,NULL
5913,1,30,5947
5914,2,6,NULL
5916,1,17,7767
5917,2,5,NULL
5918,1,2,5984
